TimeStep,"Blacktip Shark|Blacktip shark","Dusky Shark|Dusky shark","Sandbar Shark|Sandbar shark","Large Coastal Sharks|Large coastal sharks","Large Oceanic Sharks|Large oceanic sharks","Atlantic Sharpnose Shark|Atlantic sharpnose shark","Small Coastal Sharks|Small coastal sharks","Yellowfin Tuna|Yellowfin tuna","Bluefin Tuna|Bluefin tuna","Other Tunas|Other tunas",Billfish|Billfish,Swordfish|Swordfish,"Pelagic Coastal Piscivores|Pelagic coastal piscivores",Amberjack|Amberjack,Cobia|Cobia,"King Mackerel (1+)|King mackerel (1+yr)","Spanish Mackerel (0-1)|Spanish mackerel (0-1yr)","Spanish Mackerel (1+)|Spanish mackerel (1+yr)",Skates-rays|Skates-rays,"Gag grouper (0-3yr)|Gag grouper (0-3yr)","Gag grouper (3+yr)|Gag grouper (3+yr)","Red grouper (3+yr)|Red grouper (3+yr)","Yellowedge grouper (0-3yr)|Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)|Yellowedge grouper (3+yr)","Goliath grouper|Goliath grouper","Deep-water grouper|Deep-water grouper","Shallow-water grouper|Shallow-water grouper","Red snapper (0yr)|Red snapper (0yr)","Red snapper (1-2yr)|Red snapper (1-2yr)","Red snapper (3+yr)|Red snapper (3+yr)","Vermilion snapper|Vermilion snapper","Mutton snapper|Mutton snapper","Other snapper|Other snapper","Inshore coastal piscivores|Inshore coastal piscivores","Sea trout|Sea trout","Oceanic piscivores|Oceanic piscivores","Benthic piscivores|Benthic piscivores","Reef piscivores|Reef piscivores","Reef invertebrate feeders|Reef invertebrate feeders","Demersal coastal invertebrate feeders|Demersal coastal invertebrate feeders","Red drum|Red drum","Benthic coastal invertebrate feeders|Benthic coastal invertebrate feeders",Tilefish|Tilefish,"Gray triggerfish|Gray triggerfish","Coastal omnivores|Coastal omnivores","Reef omnivores|Reef omnivores","Surface pelagics|Surface pelagics",Sardine-herring-scad|Sardine-herring-scad,"Menhaden (0yr)|Menhaden (0yr)","Menhaden (1yr)|Menhaden (1yr)","Menhaden (2yr)|Menhaden (2yr)","Menhaden (3yr)|Menhaden (3yr)","Menhaden (4yr)|Menhaden (4yr)",Anchovy-silverside-killifish|Anchovy-silverside-killifish,Mullet|Mullet,Butterfish|Butterfish,Cephalopod|Cephalopod,"Pink shrimp|Pink shrimp","Brown shrimp|Brown shrimp","White shrimp|White shrimp",Crab|Crab,"Sessile epifauna|Sessile epifauna","Mobile epifauna|Mobile epifauna"
95,3.721506E-05,0.0004341426,0.0001752794,0.0005511779,8.997024E-06,0.0006309687,5.57754E-05,0.004325903,6.622984E-06,0.0161381,0.0007420076,0.007056068,0.002918122,0.004122666,0.001662088,0.003468493,5.743896E-07,2.17964E-05,0.000111816,3.852754E-05,0.001151615,0.003564081,1.6456E-09,0.0007684326,4.175727E-05,0.001591442,0.001955863,3.627327E-08,0.0003387002,0.009798894,0.003510364,0.002341519,0.0004897742,0.002391931,0.05563989,0.001167853,0.0006896445,0.00158109,0.0001895403,0.02622882,0.003520805,0.004367345,0.0001119924,0.0003911189,0.143981,1.72572E-05,0.000161605,0.0002065535,0.002228215,0.6172847,0.426657,0.08158282,0.01646815,4.242118E-08,0.002797781,0.0002108906,0.001106706,0.3771037,0.09440532,0.07544804,0.1250463,0.01012265,0.02333468
96,3.713195E-05,0.0004329681,0.0001752461,0.0005514657,8.993749E-06,0.000624301,5.571789E-05,0.004322656,6.679098E-06,0.01619933,0.0007472559,0.007054835,0.003202689,0.004023157,0.001683579,0.003519622,6.375281E-07,2.785338E-05,0.0001119969,3.773584E-05,0.001146703,0.003698521,1.649002E-09,0.0007694374,4.754093E-05,0.001592912,0.00202717,6.287886E-08,0.0003961715,0.01008632,0.003494855,0.002348312,0.0004998943,0.002432113,0.05545269,0.001084676,0.0006826314,0.001587321,0.0001949866,0.02694596,0.003579633,0.004447154,0.0001112012,0.0003907481,0.1431659,1.679535E-05,0.0001624137,0.000191389,0.00214009,0.6976773,0.5263692,0.09589136,0.01771009,6.178381E-08,0.003295472,0.0002182299,0.001108617,0.3780095,0.09694102,0.07267608,0.1216791,0.01069982,0.02341721
97,5.567371E-05,0.0005258666,0.0002724569,0.0005518776,8.120433E-06,0.0004636481,5.56717E-05,0.004317743,6.732564E-06,0.01625624,0.0007531755,0.007056844,0.003523106,0.003480382,0.002041187,0.004271205,7.76174E-07,2.947289E-05,0.0001121975,3.647291E-05,0.001245347,0.003753266,1.65208E-09,0.001097866,5.572256E-05,0.001594403,0.002005274,5.779876E-08,0.0009932816,0.01214969,0.004328329,0.002043344,0.0004913566,0.002499258,0.0556202,0.001058336,0.0006766937,0.001560817,0.0001998679,0.02772339,0.003676475,0.004584515,0.000217541,0.001077609,0.1427943,1.642054E-05,0.0001634598,0.0001890233,0.002002383,0.6657028,0.5062783,0.09805498,0.0177137,8.598543E-08,0.003780574,0.0002269615,0.001103323,0.2328388,0.1032352,0.06492773,0.1373174,0.01153917,0.02349366
98,5.571648E-05,0.0005241902,0.0002708679,0.0005522862,8.117321E-06,0.0004629558,5.564648E-05,0.004313536,6.775581E-06,0.01632029,0.0007592092,0.007059155,0.003841074,0.003415908,0.001986505,0.004091725,8.644895E-07,3.08468E-05,0.0001124818,3.409299E-05,0.001245566,0.003645445,1.65399E-09,0.00108992,4.985752E-05,0.001595612,0.001934533,4.310098E-08,0.001043499,0.01217791,0.00428023,0.002007255,0.0004629104,0.002574826,0.05601114,0.001059133,0.0006748078,0.001517066,0.0001990883,0.02814522,0.003788598,0.004703514,0.0002128326,0.001055842,0.1430017,1.625267E-05,0.0001615859,0.0001962548,0.001974202,0.6317706,0.4289305,0.09266189,0.01736548,9.377472E-08,0.003961577,0.0002348013,0.001094863,0.1706667,0.09325699,0.06859831,0.1342821,0.01244629,0.02370217
99,5.585964E-05,0.0005224287,0.0002689364,0.0005527463,8.113975E-06,0.0004636447,5.564568E-05,0.004311612,6.808947E-06,0.01638973,0.0007650214,0.007060766,0.004036145,0.003359196,0.001931348,0.003848583,9.486797E-07,3.253211E-05,0.0001127995,3.162181E-05,0.001241441,0.003491619,1.651749E-09,0.00108403,4.354525E-05,0.001596372,0.001857125,3.149828E-08,0.001046319,0.01217565,0.004213987,0.001946057,0.0004265817,0.002653189,0.0563198,0.001066215,0.0006756054,0.001468087,0.0001954965,0.02887891,0.003902408,0.004875558,0.0002071873,0.001030103,0.1431777,1.621954E-05,0.0001592129,0.0002072852,0.002047782,0.583486,0.3573861,0.08395784,0.01635778,1.031622E-07,0.004250237,0.0002446091,0.001085157,0.1092049,0.0886524,0.07418768,0.1312281,0.01331336,0.02394329
100,5.602752E-05,0.0005207003,0.0002669483,0.0005532941,8.110336E-06,0.0004645453,5.565367E-05,0.004312394,6.835319E-06,0.01645905,0.0007704166,0.007061506,0.004122089,0.003307007,0.001917434,0.003709356,9.881526E-07,3.440474E-05,0.0001130833,3.102178E-05,0.001231206,0.003421949,1.648795E-09,0.001077715,4.190299E-05,0.001596624,0.001835904,2.83061E-08,0.00105286,0.01221369,0.004148807,0.001888757,0.0003957417,0.002724512,0.05630307,0.001064017,0.0006761854,0.001428137,0.0001940723,0.029844,0.004007852,0.005058664,0.0002015167,0.001005442,0.1430017,1.619357E-05,0.0001595228,0.0002176329,0.002046463,0.6050832,0.3958579,0.09314027,0.01719499,1.21454E-07,0.004757783,0.0002555976,0.00107514,0.07284378,0.09456349,0.08089965,0.1278404,0.01409324,0.02409534
101,5.621078E-05,0.000519052,0.0002651214,0.0005539773,8.106341E-06,0.000465802,5.565628E-05,0.004315628,6.856739E-06,0.01652845,0.0007755173,0.007061347,0.004224827,0.003257108,0.001929035,0.003821448,1.075953E-06,3.608205E-05,0.0001133183,3.225254E-05,0.001224326,0.003534781,1.645217E-09,0.001071255,4.582726E-05,0.001596374,0.001915961,2.870273E-08,0.001074685,0.01225362,0.004098802,0.001863978,0.0003874568,0.002793735,0.05618501,0.001065059,0.0006772196,0.001428028,0.0001971562,0.03083788,0.004107242,0.005189049,0.000196277,0.000982768,0.1422531,1.611921E-05,0.0001604554,0.0002277562,0.001955829,0.6631616,0.4798705,0.1091221,0.01883961,1.402414E-07,0.00530211,0.0002637388,0.001065461,0.06959133,0.09737114,0.08830515,0.1238957,0.01475396,0.0241475
102,5.631757E-05,0.0005173613,0.000263264,0.0005546086,8.102027E-06,0.0004666642,5.564883E-05,0.004321523,6.872069E-06,0.01659741,0.0007804831,0.007060315,0.004453204,0.003208052,0.001952728,0.003960593,1.220798E-06,3.356881E-05,0.0001135308,3.434598E-05,0.001224863,0.003653134,1.641163E-09,0.0010648,5.106707E-05,0.001595655,0.002024319,2.589903E-08,0.001061147,0.01225976,0.004061026,0.001866265,0.0003974188,0.002757031,0.05595467,0.001078695,0.000679665,0.001446206,0.0002043252,0.03150666,0.004084392,0.005090795,0.0001915886,0.000962081,0.1416228,1.608133E-05,0.0001613052,0.0002385609,0.001769626,0.7170371,0.5406553,0.1241137,0.02152315,1.522624E-07,0.005533113,0.0002687683,0.001061207,0.1222164,0.09725067,0.0957502,0.1204337,0.01469047,0.02418649
103,5.620817E-05,0.000515493,0.0002614074,0.0005549053,8.097529E-06,0.0004661445,5.561383E-05,0.004333884,6.866313E-06,0.01668766,0.000784208,0.007052272,0.004310497,0.003159339,0.001968475,0.004087819,1.020656E-06,2.79552E-05,0.0001137818,3.59995E-05,0.001239227,0.003680884,1.637322E-09,0.001059039,4.738189E-05,0.001594924,0.002045113,1.872428E-08,0.0009968756,0.0120686,0.004034045,0.001879906,0.0004160332,0.002599848,0.05548771,0.001102302,0.0006819259,0.001475456,0.0002077333,0.03119835,0.003945435,0.004880627,0.0001874287,0.0009443778,0.1424733,1.629094E-05,0.0001625888,0.0002458745,0.001612626,0.7014524,0.4904653,0.1235261,0.02275864,1.215918E-07,0.004940276,0.0002670887,0.001065523,0.1945951,0.09446644,0.09450077,0.1191778,0.01371753,0.02444549
104,5.596184E-05,0.0005134727,0.0002595179,0.0005549732,8.093037E-06,0.0004649254,5.55537E-05,0.004350611,6.802453E-06,0.01680475,0.0007800401,0.007013274,0.003775603,0.003115203,0.001952673,0.004185331,7.597856E-07,2.243568E-05,0.0001140957,3.696121E-05,0.001254451,0.003639816,1.636052E-09,0.001053743,3.928394E-05,0.001594535,0.002006616,1.272781E-08,0.0009125571,0.01162195,0.003997585,0.001898458,0.0004340815,0.002412333,0.05491308,0.001135205,0.0006790084,0.001502378,0.0002069419,0.03040476,0.003773012,0.004665921,0.0001837546,0.000930527,0.1440337,1.673762E-05,0.0001604749,0.0002401564,0.001581023,0.6493263,0.4046412,0.1109238,0.02177748,8.825798E-08,0.00416521,0.0002541243,0.001077179,0.2526035,0.08982798,0.08958078,0.1194339,0.012533,0.0244317
105,5.569731E-05,0.0005114418,0.000257665,0.0005549701,8.088903E-06,0.0004634149,5.548015E-05,0.004369698,6.681349E-06,0.01692458,0.0007699945,0.006945134,0.003160751,0.003076888,0.001926902,0.004259197,5.761977E-07,1.798112E-05,0.0001144553,3.755193E-05,0.001267603,0.003569663,1.636905E-09,0.001049183,3.136695E-05,0.00159475,0.001948391,8.368658E-09,0.0008189753,0.01109189,0.003936482,0.001919756,0.0004498155,0.00222689,0.05425687,0.00117637,0.0006733682,0.001526552,0.0002028858,0.02942482,0.003593633,0.004463576,0.0001804863,0.0009201058,0.1457106,1.724706E-05,0.0001560695,0.0002311728,0.001676913,0.5826479,0.3249958,0.09531967,0.01958824,6.154739E-08,0.003408663,0.0002316305,0.001092856,0.290392,0.08326924,0.08492393,0.1205855,0.01136974,0.02443768
106,5.547257E-05,0.0005094894,0.0002559702,0.0005550917,8.085311E-06,0.0004623253,5.541745E-05,0.004379347,6.658292E-06,0.01702899,0.0007659851,0.006896066,0.002737479,0.003039447,0.001921514,0.004357657,5.475285E-07,1.458404E-05,0.0001147627,3.800729E-05,0.00127792,0.003489253,1.634615E-09,0.001045,2.588952E-05,0.001595478,0.001918095,5.349535E-09,0.0007242991,0.01064007,0.003868912,0.001942051,0.0004666787,0.002052658,0.05359373,0.001212997,0.0006679422,0.001559931,0.0001984622,0.0283115,0.003419597,0.00423744,0.0001776947,0.0009096386,0.1470203,1.753974E-05,0.0001548285,0.0002243825,0.001850345,0.5220726,0.2696544,0.08434115,0.0175706,4.261449E-08,0.002737043,0.0002171262,0.001109392,0.324759,0.08601733,0.07636275,0.1216078,0.01021905,0.02487718
107,5.530956E-05,0.0005076294,0.0002541157,0.000555307,8.082264E-06,0.0004617309,5.534838E-05,0.004381091,6.690321E-06,0.0170876,0.0007686079,0.006881937,0.002781491,0.003006112,0.001932117,0.00444297,5.914526E-07,2.051842E-05,0.0001149788,3.855679E-05,0.001270984,0.003573743,1.630346E-09,0.001040966,2.776684E-05,0.001596614,0.001984174,3.452754E-08,0.0007069586,0.01082067,0.00382734,0.001964251,0.0004816655,0.002032063,0.05324536,0.001120792,0.0006640334,0.001578301,0.0002001162,0.02865659,0.003384406,0.00420945,0.0001752037,0.0008986412,0.1465308,1.736395E-05,0.0001555859,0.0002114087,0.001918524,0.5668061,0.3735891,0.09623469,0.01873399,4.586102E-08,0.002858265,0.0002189799,0.001121611,0.3472102,0.095865,0.07175305,0.1195705,0.009980586,0.02509999
108,5.52005E-05,0.0005058883,0.0002521208,0.0005555871,8.079562E-06,0.0004614361,5.527444E-05,0.004377895,6.746815E-06,0.01712886,0.0007736963,0.006880535,0.003056401,0.002974159,0.001947068,0.004503842,6.576238E-07,2.593135E-05,0.0001151598,3.790567E-05,0.001261608,0.003702426,1.625747E-09,0.001036869,3.306537E-05,0.001598104,0.002057893,5.946869E-08,0.0008288982,0.01106025,0.003806887,0.001984448,0.0004916529,0.002069077,0.05303375,0.001035326,0.0006575675,0.001583127,0.0002053996,0.02944222,0.003445786,0.004289989,0.000172775,0.0008865698,0.1456009,1.690546E-05,0.0001566193,0.0001959308,0.001874176,0.6256974,0.483788,0.1066927,0.02105055,6.60384E-08,0.003359045,0.0002259557,0.001123282,0.3506726,0.09805641,0.07088547,0.1165568,0.01054176,0.02519812
109,4.98092E-05,0.000582415,0.0002315508,0.0005559952,5.985527E-06,0.0006140965,5.521472E-05,0.00437304,6.800557E-06,0.01716627,0.0007794754,0.006882602,0.003364735,0.004051213,0.002021851,0.005298459,8.001342E-07,3.068556E-05,0.0001153603,3.676032E-05,0.001216487,0.006542844,1.620618E-09,0.0005174939,3.814422E-05,0.001599618,0.002034206,5.449986E-08,0.000660262,0.01022961,0.002932931,0.001890064,0.0004830654,0.002129808,0.05315675,0.00100743,0.0006523124,0.001556979,0.0002100054,0.03028901,0.003544947,0.004426411,0.0001024375,0.001048529,0.1451241,1.65298E-05,0.0001578798,0.0001935419,0.001783008,0.7463693,0.5700104,0.12033,0.02591564,9.074414E-08,0.003848411,0.0002343032,0.001117638,0.3141488,0.1355778,0.06307009,0.07807222,0.01136735,0.02529264
110,4.986734E-05,0.0005802434,0.0002302668,0.0005564048,5.983441E-06,0.0006109882,5.517766E-05,0.004368843,6.843732E-06,0.01721142,0.000785368,0.006885185,0.003669494,0.00394573,0.001962775,0.005058086,8.888142E-07,3.194223E-05,0.0001156436,3.443414E-05,0.001217082,0.006046493,1.614131E-09,0.0005205619,3.370045E-05,0.001600853,0.001960695,4.052806E-08,0.000694714,0.01030635,0.002953767,0.001863265,0.0004548064,0.002198312,0.05348859,0.001009044,0.0006510434,0.00151455,0.00020914,0.03073269,0.003659573,0.004545678,0.0001024891,0.001030055,0.1452537,1.635276E-05,0.000156288,0.0002009617,0.001781125,0.6913384,0.4889839,0.1079316,0.02569982,9.814393E-08,0.004030953,0.0002418128,0.001108765,0.2150587,0.1010602,0.06788196,0.07818747,0.01226274,0.02553058
111,5.001564E-05,0.0005780061,0.0002292498,0.0005568673,5.98118E-06,0.000607358,5.516958E-05,0.004366837,6.877168E-06,0.01726261,0.0007910264,0.006887308,0.003855685,0.003828495,0.001907103,0.004751037,9.727706E-07,3.347314E-05,0.000115963,3.195594E-05,0.001213641,0.005466464,1.603965E-09,0.0005227901,2.926101E-05,0.001601627,0.001880933,2.955435E-08,0.0006976071,0.01037153,0.002973711,0.001810878,0.0004187922,0.002268921,0.05372282,0.001017745,0.0006523859,0.001467162,0.000205684,0.03152872,0.003775724,0.004716762,0.0001028285,0.001012156,0.1453368,1.630712E-05,0.0001542114,0.0002121972,0.001863335,0.6258236,0.4082463,0.09458487,0.02435202,1.07066E-07,0.004318968,0.0002512463,0.001098612,0.1272736,0.09213571,0.07451392,0.07867322,0.0131182,0.02579684
112,5.018493E-05,0.0005758181,0.0002283276,0.0005574202,5.978701E-06,0.0006034824,5.517776E-05,0.004367472,6.903554E-06,0.01731417,0.0007962476,0.006888728,0.003939119,0.003715567,0.001896058,0.004579581,1.009584E-06,3.520892E-05,0.0001162538,3.139649E-05,0.001203846,0.00508329,1.593225E-09,0.0005250634,2.885933E-05,0.001601887,0.001860522,2.668209E-08,0.0007031331,0.01047607,0.002993063,0.001761319,0.0003884168,0.002333326,0.05364284,0.001016316,0.0006535118,0.001428273,0.0002043553,0.03258048,0.00388324,0.004898993,0.000103184,0.0009962526,0.1450451,1.627109E-05,0.0001547385,0.000222628,0.00187896,0.6432185,0.453085,0.09907027,0.02577296,1.25287E-07,0.004826098,0.0002618124,0.001088148,0.07958352,0.098548,0.08234894,0.07892116,0.01388617,0.02596095
113,5.036614E-05,0.0005737241,0.0002275637,0.0005581128,5.975954E-06,0.00060011,5.518924E-05,0.004370527,6.924946E-06,0.01736618,0.0008011677,0.006889442,0.004040567,0.003609631,0.001912212,0.00471452,1.092792E-06,3.678589E-05,0.0001165016,3.274515E-05,0.001197394,0.005053992,1.582154E-09,0.0005272221,3.301083E-05,0.001601635,0.001945287,2.707926E-08,0.0007188164,0.01058457,0.003018236,0.001741807,0.0003806862,0.002396032,0.053461,0.001017647,0.000655101,0.001428768,0.0002072242,0.03366392,0.003984715,0.005029759,0.0001035771,0.0009820329,0.1441642,1.619059E-05,0.000155881,0.0002327601,0.001773718,0.7123811,0.557846,0.1057241,0.02866248,1.440838E-07,0.00537016,0.0002695081,0.001078066,0.07355977,0.1007713,0.09102903,0.07866429,0.01453485,0.02601334
114,5.047634E-05,0.000571584,0.0002267549,0.0005587545,5.972965E-06,0.0005964091,5.519887E-05,0.004376214,6.940207E-06,0.01741855,0.0008059452,0.006889422,0.004263801,0.003509754,0.001941338,0.00489125,1.231029E-06,3.417489E-05,0.0001167321,3.499735E-05,0.001198392,0.005066788,1.571027E-09,0.0005292387,3.809767E-05,0.001600911,0.002058898,2.448197E-08,0.0007096728,0.01066451,0.003046214,0.001747391,0.0003912218,0.002366537,0.05316785,0.001032464,0.0006580977,0.001447596,0.0002141134,0.03437427,0.003965727,0.004937486,0.000104013,0.0009690917,0.1434116,1.614697E-05,0.00015694,0.0002435572,0.001570192,0.7768135,0.6415514,0.1110171,0.03184541,1.559841E-07,0.005598928,0.0002740725,0.001073568,0.1277154,0.1003483,0.09990903,0.078538,0.01446868,0.02605262
115,5.038922E-05,0.0005692398,0.0002259454,0.0005590604,5.969846E-06,0.0005911778,5.518784E-05,0.0043883,6.934238E-06,0.01749353,0.0008094134,0.006882577,0.00413052,0.00341524,0.001961246,0.005054608,1.015067E-06,2.842289E-05,0.0001170043,3.676992E-05,0.001213643,0.004963202,1.560865E-09,0.0005313966,3.515302E-05,0.001600159,0.002079472,1.776168E-08,0.0006665121,0.01056699,0.003076451,0.0017635,0.000410441,0.002231304,0.05264892,0.001058689,0.0006606461,0.001476532,0.0002172755,0.03400056,0.003831925,0.004735582,0.0001044698,0.0009584589,0.144167,1.634972E-05,0.0001584118,0.0002506106,0.001409765,0.7566449,0.5896189,0.1070865,0.03247425,1.251496E-07,0.004999992,0.000271888,0.001077818,0.2016707,0.09721784,0.1004034,0.07971337,0.01350785,0.02632964
116,5.017801E-05,0.000566724,0.0002250954,0.0005591367,5.966721E-06,0.0005853403,5.51573E-05,0.004405178,6.870058E-06,0.01759709,0.000804758,0.00684502,0.003618831,0.003330773,0.001946518,0.005174756,7.428857E-07,2.277493E-05,0.0001173446,3.779916E-05,0.001229639,0.004781823,1.5547E-09,0.0005336171,2.864791E-05,0.001599754,0.00203803,1.209027E-08,0.0006105386,0.01023584,0.003094641,0.001784243,0.0004289423,0.002069101,0.05202621,0.00109589,0.0006578566,0.001502807,0.0002164959,0.03311184,0.0036647,0.004528554,0.000104947,0.0009512301,0.1456731,1.67935E-05,0.0001565567,0.0002445941,0.00138793,0.6920446,0.4878794,0.09541087,0.03047861,9.151165E-08,0.004217953,0.0002583904,0.0010895,0.2608485,0.09173318,0.09673905,0.08179759,0.01234286,0.0262674
117,4.995055E-05,0.0005641999,0.0002242639,0.0005591433,5.963866E-06,0.0005794266,5.5118E-05,0.004424898,6.748297E-06,0.01770462,0.0007940728,0.006778632,0.003026371,0.003257064,0.001921113,0.005261722,5.524793E-07,1.822522E-05,0.0001177352,3.839933E-05,0.001243389,0.004582974,1.552068E-09,0.000536033,2.249637E-05,0.001599963,0.001976393,7.948142E-09,0.0005486202,0.009823276,0.003089741,0.00180765,0.0004451324,0.001908648,0.05132751,0.001141113,0.0006522874,0.001526398,0.0002126643,0.03203189,0.003490433,0.004333131,0.0001054325,0.0009470739,0.1473115,1.730097E-05,0.0001524379,0.0002354914,0.00150278,0.6110384,0.3895777,0.08188967,0.02728905,6.428154E-08,0.0034539,0.0002353296,0.00110522,0.2992871,0.08431826,0.09297419,0.08443057,0.01120154,0.02622972
118,4.975928E-05,0.0005617768,0.0002235497,0.0005592803,5.961417E-06,0.0005743204,5.509382E-05,0.004434824,6.725428E-06,0.01779593,0.0007895912,0.006731309,0.002622288,0.003187871,0.001919138,0.005375623,5.193106E-07,1.477634E-05,0.0001180751,3.88392E-05,0.001254318,0.004393012,1.546644E-09,0.0005384785,1.851705E-05,0.001600682,0.001944774,5.083727E-09,0.0004858107,0.00947438,0.003076112,0.001831969,0.0004627219,0.001758037,0.05062431,0.001181458,0.0006468652,0.00155951,0.0002084862,0.03081567,0.003321243,0.004114171,0.000105998,0.0009421289,0.1485607,1.758476E-05,0.0001514121,0.0002286825,0.001709027,0.5365893,0.3190123,0.07283113,0.02446344,4.467296E-08,0.00277506,0.0002202511,0.001121793,0.3342933,0.09129681,0.08411756,0.08692278,0.01006666,0.02668521
119,4.962242E-05,0.0005594678,0.0002226558,0.0005595112,5.959381E-06,0.0005700895,5.50677E-05,0.004436637,6.758039E-06,0.01783931,0.0007919356,0.006718782,0.002671796,0.003126201,0.001934503,0.005471646,5.696401E-07,2.087666E-05,0.000118327,3.939641E-05,0.00124769,0.004478835,1.539824E-09,0.0005408498,2.048869E-05,0.001601819,0.002014614,3.378517E-08,0.0004757682,0.009696565,0.00307789,0.001856243,0.00047839,0.001742273,0.05022865,0.00108556,0.0006431161,0.0015786,0.0002101056,0.03119342,0.003289331,0.004089586,0.0001065571,0.000935912,0.1479829,1.739711E-05,0.00015236,0.0002154607,0.001831326,0.5837467,0.4270031,0.08257426,0.02557785,4.794456E-08,0.002894468,0.0002216005,0.001133955,0.3560417,0.1015152,0.07955045,0.0870974,0.009819696,0.02690583
120,4.953354E-05,0.0005573013,0.0002216051,0.0005598072,5.957596E-06,0.0005664544,5.504065E-05,0.004433533,6.815294E-06,0.0178649,0.0007968218,0.006719082,0.002945784,0.003068242,0.001954389,0.005540473,6.408502E-07,2.648685E-05,0.0001185461,3.877802E-05,0.001238692,0.004629529,1.533461E-09,0.0005430391,2.535449E-05,0.001603316,0.002092294,5.831549E-08,0.0005605752,0.009970978,0.003091954,0.001878689,0.0004888606,0.001776398,0.04996023,0.0009939723,0.0006372674,0.001583709,0.0002152154,0.03205244,0.00335251,0.004171905,0.0001069699,0.0009279057,0.1469563,1.692959E-05,0.00015358,0.0001995401,0.00182023,0.655599,0.5397635,0.09394913,0.02713578,6.842841E-08,0.003396048,0.0002281536,0.001135426,0.3584926,0.1014143,0.0790828,0.08642899,0.01036375,0.0269909
121,5.043E-05,0.0006126364,0.0002727601,0.0005602342,7.319204E-06,0.0005695484,5.503065E-05,0.00442878,6.869684E-06,0.01788701,0.0008024229,0.006723012,0.003251085,0.00119223,0.001124276,0.00430388,7.855538E-07,2.694489E-05,0.0001187862,3.764407E-05,0.001286258,0.002592169,1.527343E-09,0.0006246054,2.886231E-06,0.001604838,0.002067793,5.379851E-08,0.0004054187,0.007606302,0.004376619,0.001430942,0.0004803468,0.001831052,0.04998292,0.0009626631,0.0006328151,0.001558626,0.0002196459,0.03296994,0.003452456,0.004308986,9.44175E-05,0.001422072,0.1463836,1.654582E-05,0.0001550145,0.0001968835,0.001748103,0.5921175,0.5155475,0.08979239,0.0253387,9.325689E-08,0.003884539,0.000236103,0.001129506,0.2756383,0.08860091,0.07509786,0.07447977,0.0111747,0.0270723
122,5.050026E-05,0.0006102186,0.0002706967,0.0005606644,7.316866E-06,0.0005672112,5.504405E-05,0.004424669,6.913382E-06,0.01791753,0.00080814,0.006727605,0.003550675,0.001207773,0.0011076,0.004069034,8.748338E-07,2.824062E-05,0.000119109,3.527616E-05,0.001285046,0.002578581,1.520954E-09,0.0006256714,3.082762E-06,0.001606079,0.001991877,4.020648E-08,0.000427432,0.00775429,0.004336069,0.001419768,0.0004520683,0.001892918,0.05020478,0.0009648044,0.0006323545,0.001517452,0.0002188115,0.03343109,0.003567541,0.004429749,9.497231E-05,0.001387411,0.1464341,1.635748E-05,0.0001536107,0.000204165,0.001786131,0.551012,0.4440998,0.08446655,0.02424023,1.00308E-07,0.004062481,0.0002432092,0.00112033,0.195378,0.09157068,0.08040867,0.0749891,0.01205808,0.02730448
123,5.066405E-05,0.0006077819,0.000268547,0.0005611491,7.314307E-06,0.0005654716,5.508515E-05,0.004422655,6.947209E-06,0.01795471,0.0008136178,0.006731854,0.003734313,0.001234454,0.001096791,0.003850096,9.601142E-07,2.978977E-05,0.0001194634,3.270943E-05,0.001279019,0.002542341,1.513766E-09,0.0006263761,3.322394E-06,0.001606853,0.001909911,2.946062E-08,0.0004302346,0.007899188,0.004268295,0.001390785,0.0004160598,0.001956759,0.05034228,0.0009752641,0.0006344253,0.001471305,0.0002155882,0.03428705,0.003684255,0.004601297,9.544992E-05,0.001350224,0.146416,1.629786E-05,0.0001517185,0.0002152831,0.001935617,0.4960192,0.3726112,0.07672943,0.02259251,1.088163E-07,0.004345217,0.00025224,0.001109827,0.1205701,0.0899187,0.0875742,0.07555614,0.0129021,0.02755739
124,5.085041E-05,0.0006054136,0.0002664063,0.000561726,7.311457E-06,0.0005637549,5.514049E-05,0.004423202,6.973889E-06,0.01799271,0.0008186462,0.006735513,0.003819322,0.001264329,0.001113397,0.00373637,9.981552E-07,3.149885E-05,0.0001197808,3.212892E-05,0.001265805,0.002582146,1.506426E-09,0.0006268209,4.173247E-06,0.001607094,0.001890698,2.663072E-08,0.0004348996,0.008076749,0.004200314,0.001363917,0.0003858756,0.002015446,0.0502069,0.0009748981,0.0006362167,0.001433334,0.0002144103,0.03542385,0.00379283,0.00478354,9.583116E-05,0.001316535,0.1459945,1.624808E-05,0.0001523771,0.0002255403,0.002007862,0.5164844,0.4150621,0.08306105,0.02331805,1.268458E-07,0.004848221,0.0002624074,0.001098998,0.07778753,0.09717048,0.09604348,0.07579629,0.01365879,0.02769444
